STATUS_KEY,EMP_CODE,STATUS_START_DATE,STATUS_END_DATE,TURNOVER
70425_20180511_29991231,70425,2018-05-11,,0.0
70426_20180520_20180527,70426,2018-05-20,2018-05-27,1.0
70426_20180527_29991231,70426,2018-05-27,,0.0
70449_20180711_29991231,70449,2018-07-11,,0.0
70441_20180723_20180728,70441,2018-07-23,2018-07-28,1.0
70443_20180723_20180728,70443,2018-07-23,2018-07-28,1.0
70441_20180728_20180801,70441,2018-07-28,2018-08-01,1.0
70443_20180728_29991231,70443,2018-07-28,,0.0
70445_20180728_29991231,70445,2018-07-28,,0.0
70441_20180801_20180803,70441,2018-08-01,2018-08-03,1.0
70441_20180803_29991231,70441,2018-08-03,,0.0
70446_20180801_29991231,70446,2018-08-01,,0.0
70624_20160101_29991231,70624,2016-01-01,,0.0
70461_20190101_29991231,70461,2019-01-01,,0.0
70621_20170101_29991231,70621,2017-01-01,,0.0
70623_20190101_29991231,70623,2019-01-01,,0.0
70625_20140101_29991231,70625,2014-01-01,,0.0
70626_20180101_29991231,70626,2018-01-01,,0.0
70627_20180501_29991231,70627,2018-05-01,,0.0
70628_20180827_29991231,70628,2018-08-27,,0.0
61021_20190105_20200310,61021,2019-01-05,2020-03-10,1.0
68161_20181101_29991231,68161,2018-11-01,,0.0
68201_20180101_29991231,68201,2018-01-01,,0.0
68302_20180101_29991231,68302,2018-01-01,,0.0
68321_20180101_29991231,68321,2018-01-01,,0.0
68341_20180101_29991231,68341,2018-01-01,,0.0
69361_20180211_29991231,69361,2018-02-11,,0.0
68501_20180101_20190101,68501,2018-01-01,2019-01-01,1.0
69181_20180101_20181231,69181,2018-01-01,2018-12-31,1.0
69361_20180101_20180211,69361,2018-01-01,2018-02-11,1.0
45821_20180211_29991231,45821,2018-02-11,,0.0
69521_20190101_29991231,69521,2019-01-01,,0.0
49861_20190618_29991231,49861,2019-06-18,,0.0
69761_20190618_29991231,69761,2019-06-18,,0.0
69561_20190211_29991231,69561,2019-02-11,,0.0
69581_20180101_20181101,69581,2018-01-01,2018-11-01,1.0
69581_20181101_20190101,69581,2018-11-01,2019-01-01,1.0
69581_20190101_29991231,69581,2019-01-01,,0.0
70021_20180711_20180723,70021,2018-07-11,2018-07-23,1.0
70041_20180711_29991231,70041,2018-07-11,,0.0
70042_20180711_20180723,70042,2018-07-11,2018-07-23,1.0
70043_20180711_29991231,70043,2018-07-11,,0.0
70044_20180711_20180723,70044,2018-07-11,2018-07-23,1.0
70045_20180711_20180715,70045,2018-07-11,2018-07-15,1.0
70046_20180711_20180917,70046,2018-07-11,2018-09-17,1.0
70047_20180711_29991231,70047,2018-07-11,,0.0
70048_20180711_29991231,70048,2018-07-11,,0.0
70021_20180723_20180728,70021,2018-07-23,2018-07-28,1.0
70042_20180723_20180728,70042,2018-07-23,2018-07-28,1.0
70042_20180728_29991231,70042,2018-07-28,,0.0
70044_20180728_29991231,70044,2018-07-28,,0.0
70021_20180803_29991231,70021,2018-08-03,,0.0
70045_20180715_20180717,70045,2018-07-15,2018-07-17,1.0
70045_20180717_20180721,70045,2018-07-17,2018-07-21,1.0
70045_20180721_20180726,70045,2018-07-21,2018-07-26,1.0
70045_20180726_20180801,70045,2018-07-26,2018-08-01,1.0
70045_20180801_20180806,70045,2018-08-01,2018-08-06,1.0
70046_20180917_29991231,70046,2018-09-17,,0.0
70374_20181016_20190213,70374,2018-10-16,2019-02-13,1.0
70375_20170816_20190201,70375,2017-08-16,2019-02-01,1.0
70379_20181104_20181111,70379,2018-11-04,2018-11-11,1.0
70377_20181016_20190213,70377,2018-10-16,2019-02-13,1.0
70378_20170716_29991231,70378,2017-07-16,,0.0
70379_20181016_20181104,70379,2018-10-16,2018-11-04,1.0
70380_20181016_20181120,70380,2018-10-16,2018-11-20,1.0
70381_20181016_20190201,70381,2018-10-16,2019-02-01,1.0
70380_20181127_29991231,70380,2018-11-27,,0.0
70383_20181016_20190201,70383,2018-10-16,2019-02-01,1.0
70384_20181016_29991231,70384,2018-10-16,,0.0
70385_20181016_20181104,70385,2018-10-16,2018-11-04,1.0
70386_20181016_29991231,70386,2018-10-16,,0.0
70387_20181016_29991231,70387,2018-10-16,,0.0
70388_20181016_29991231,70388,2018-10-16,,0.0
70376_20181003_29991231,70376,2018-10-03,,0.0
70382_20181003_29991231,70382,2018-10-03,,0.0
70379_20181111_29991231,70379,2018-11-11,,0.0
70380_20181120_20181127,70380,2018-11-20,2018-11-27,1.0
70385_20181104_20181111,70385,2018-11-04,2018-11-11,1.0
70385_20181111_29991231,70385,2018-11-11,,0.0
70377_20190213_20190412,70377,2019-02-13,2019-04-12,1.0
70424_20180411_29991231,70424,2018-04-11,,0.0
70426_20180411_20180520,70426,2018-04-11,2018-05-20,1.0
70427_20180411_20180801,70427,2018-04-11,2018-08-01,1.0
70433_20180411_29991231,70433,2018-04-11,,0.0
70441_20180711_20180723,70441,2018-07-11,2018-07-23,1.0
70442_20180711_29991231,70442,2018-07-11,,0.0
70444_20180711_29991231,70444,2018-07-11,,0.0
70445_20180711_20180723,70445,2018-07-11,2018-07-23,1.0
70446_20180711_20180715,70446,2018-07-11,2018-07-15,1.0
70447_20180711_29991231,70447,2018-07-11,,0.0
70448_20180711_29991231,70448,2018-07-11,,0.0
70445_20180723_20180728,70445,2018-07-23,2018-07-28,1.0
70446_20180715_20180717,70446,2018-07-15,2018-07-17,1.0
70446_20180717_20180721,70446,2018-07-17,2018-07-21,1.0
70561_20180412_20180521,70561,2018-04-12,2018-05-21,1.0
70630_20180201_29991231,70630,2018-02-01,,0.0
70702_20180101_29991231,70702,2018-01-01,,0.0
70641_20170110_20170411,70641,2017-01-10,2017-04-11,1.0
70641_20170803_20170905,70641,2017-08-03,2017-09-05,1.0
70641_20170905_20171015,70641,2017-09-05,2017-10-15,1.0
70641_20171015_29991231,70641,2017-10-15,,0.0
70781_20190101_29991231,70781,2019-01-01,,0.0
70801_20190101_29991231,70801,2019-01-01,,0.0
70821_20170101_29991231,70821,2017-01-01,,0.0
15902_20190226_29991231,15902,2019-02-26,,0.0
70841_20180201_29991231,70841,2018-02-01,,0.0
70965_20181016_20181104,70965,2018-10-16,2018-11-04,1.0
70921_20190101_29991231,70921,2019-01-01,,0.0
70964_20181016_29991231,70964,2018-10-16,,0.0
70966_20181016_29991231,70966,2018-10-16,,0.0
70967_20181016_29991231,70967,2018-10-16,,0.0
70968_20181016_29991231,70968,2018-10-16,,0.0
70956_20181003_29991231,70956,2018-10-03,,0.0
70962_20181003_29991231,70962,2018-10-03,,0.0
70969_20180101_29991231,70969,2018-01-01,,0.0
70959_20181104_20181111,70959,2018-11-04,2018-11-11,1.0
70959_20181111_29991231,70959,2018-11-11,,0.0
70960_20181120_20181127,70960,2018-11-20,2018-11-27,1.0
70960_20181127_29991231,70960,2018-11-27,,0.0
70965_20181104_20181111,70965,2018-11-04,2018-11-11,1.0
70965_20181111_29991231,70965,2018-11-11,,0.0
70957_20190213_20190412,70957,2019-02-13,2019-04-12,1.0
70954_20190213_20190412,70954,2019-02-13,2019-04-12,1.0
70955_20190201_29991231,70955,2019-02-01,,0.0
70961_20190201_29991231,70961,2019-02-01,,0.0
70963_20190201_29991231,70963,2019-02-01,,0.0
70957_20190412_29991231,70957,2019-04-12,,0.0
70954_20190412_29991231,70954,2019-04-12,,0.0
71041_20180101_29991231,71041,2018-01-01,,0.0
71121_19770902_20121101,71121,1977-09-02,2012-11-01,1.0
71122_20180101_20180401,71122,2018-01-01,2018-04-01,1.0
71122_20180401_29991231,71122,2018-04-01,,0.0
71121_20121101_20210408,71121,2012-11-01,2021-04-08,1.0
70863_20190406_29991231,70863,2019-04-06,,0.0
71421_20190407_29991231,71421,2019-04-07,,0.0
71481_20180101_29991231,71481,2018-01-01,,0.0
71482_20180301_29991231,71482,2018-03-01,,0.0
73781_20180610_29991231,73781,2018-06-10,,0.0
74201_20190101_29991231,74201,2019-01-01,,0.0
74202_20190101_29991231,74202,2019-01-01,,0.0
74203_20190101_20200102,74203,2019-01-01,2020-01-02,1.0
74221_20190101_29991231,74221,2019-01-01,,0.0
74381_20100101_20190221,74381,2010-01-01,2019-02-21,1.0
74381_20190221_20190301,74381,2019-02-21,2019-03-01,1.0
74521_20121101_29991231,74521,2012-11-01,,0.0
74481_20130101_29991231,74481,2013-01-01,,0.0
74541_20190101_29991231,74541,2019-01-01,,0.0
77441_20180101_29991231,77441,2018-01-01,,0.0
76281_20190101_29991231,76281,2019-01-01,,0.0
76621_20190501_29991231,76621,2019-05-01,,0.0
77381_20180301_20190506,77381,2018-03-01,2019-05-06,1.0
77421_20180101_29991231,77421,2018-01-01,,0.0
77501_20180601_29991231,77501,2018-06-01,,0.0
77581_20180101_29991231,77581,2018-01-01,,0.0
77942_20190101_29991231,77942,2019-01-01,,0.0
78061_20170101_29991231,78061,2017-01-01,,0.0
79104_20180801_29991231,79104,2018-08-01,,0.0
80321_20150101_29991231,80321,2015-01-01,,0.0
79861_20191231_29991231,79861,2019-12-31,,0.0
80342_20150101_20200101,80342,2015-01-01,2020-01-01,1.0
80361_20180101_20180316,80361,2018-01-01,2018-03-16,1.0
80361_20180316_29991231,80361,2018-03-16,,0.0
80281_20190101_29991231,80281,2019-01-01,,0.0
80582_20190101_29991231,80582,2019-01-01,,0.0
79021_20190901_29991231,79021,2019-09-01,,0.0
80841_20180101_29991231,80841,2018-01-01,,0.0
80861_20140101_20150203,80861,2014-01-01,2015-02-03,1.0
67721_20190502_20190803,67721,2019-05-02,2019-08-03,1.0
80941_20190906_20191016,80941,2019-09-06,2019-10-16,1.0
81161_20190701_29991231,81161,2019-07-01,,0.0
81261_20180101_29991231,81261,2018-01-01,,0.0
81321_20190101_29991231,81321,2019-01-01,,0.0
81421_20180101_20180108,81421,2018-01-01,2018-01-08,1.0
81461_20180101_29991231,81461,2018-01-01,,0.0
81701_20180601_29991231,81701,2018-06-01,,0.0
81722_20160101_20180101,81722,2016-01-01,2018-01-01,1.0
81722_20180101_20180201,81722,2018-01-01,2018-02-01,1.0
81722_20180201_29991231,81722,2018-02-01,,0.0
81781_20180101_29991231,81781,2018-01-01,,0.0
81821_20190101_29991231,81821,2019-01-01,,0.0
81841_20190101_29991231,81841,2019-01-01,,0.0
81981_20190101_20190321,81981,2019-01-01,2019-03-21,1.0
82021_20190601_20190701,82021,2019-06-01,2019-07-01,1.0
82021_20190701_20190706,82021,2019-07-01,2019-07-06,1.0
82141_20140101_20160102,82141,2014-01-01,2016-01-02,1.0
82141_20160102_20160201,82141,2016-01-02,2016-02-01,1.0
82041_20180301_29991231,82041,2018-03-01,,0.0
82141_20160201_20170102,82141,2016-02-01,2017-01-02,1.0
82141_20170102_20180301,82141,2017-01-02,2018-03-01,1.0
82181_20190305_29991231,82181,2019-03-05,,0.0
82161_20180101_20190816,82161,2018-01-01,2019-08-16,1.0
82161_20190816_20200101,82161,2019-08-16,2020-01-01,1.0
82181_20180305_20190305,82181,2018-03-05,2019-03-05,1.0
82381_20190101_20190721,82381,2019-01-01,2019-07-21,1.0
82481_20190101_29991231,82481,2019-01-01,,0.0
82501_20191031_29991231,82501,2019-10-31,,0.0
82521_20191031_29991231,82521,2019-10-31,,0.0
82541_20190511_20190522,82541,2019-05-11,2019-05-22,1.0
82581_20190901_29991231,82581,2019-09-01,,0.0
82621_20190816_20190901,82621,2019-08-16,2019-09-01,1.0
82561_20190101_29991231,82561,2019-01-01,,0.0
77401_20190101_29991231,77401,2019-01-01,,0.0
82581_20180101_20190901,82581,2018-01-01,2019-09-01,1.0
82601_20180917_29991231,82601,2018-09-17,,0.0
82541_20190522_20190628,82541,2019-05-22,2019-06-28,1.0
82541_20190628_20210102,82541,2019-06-28,2021-01-02,1.0
82661_20190101_20190102,82661,2019-01-01,2019-01-02,1.0
82621_20180917_20190816,82621,2018-09-17,2019-08-16,1.0
82621_20190901_29991231,82621,2019-09-01,,0.0
83041_20191101_29991231,83041,2019-11-01,,0.0
82661_20190102_29991231,82661,2019-01-02,,0.0
82781_20190101_29991231,82781,2019-01-01,,0.0
82901_20190101_29991231,82901,2019-01-01,,0.0
49881_20190102_29991231,49881,2019-01-02,,0.0
82821_20150101_29991231,82821,2015-01-01,,0.0
82841_20150101_29991231,82841,2015-01-01,,0.0
83061_20191011_20191213,83061,2019-10-11,2019-12-13,1.0
83061_20191213_20201101,83061,2019-12-13,2020-11-01,1.0
83081_20180101_29991231,83081,2018-01-01,,0.0
83101_20191001_29991231,83101,2019-10-01,,0.0
83121_20190101_29991231,83121,2019-01-01,,0.0
83141_20190101_29991231,83141,2019-01-01,,0.0
83201_20190101_29991231,83201,2019-01-01,,0.0
83661_20180101_29991231,83661,2018-01-01,,0.0
83221_20180201_29991231,83221,2018-02-01,,0.0
83241_20190101_29991231,83241,2019-01-01,,0.0
83261_20180101_29991231,83261,2018-01-01,,0.0
83281_20160201_29991231,83281,2016-02-01,,0.0
83301_20190101_29991231,83301,2019-01-01,,0.0
83361_20191101_29991231,83361,2019-11-01,,0.0
83381_20190101_29991231,83381,2019-01-01,,0.0
83421_20191015_29991231,83421,2019-10-15,,0.0
83461_20160101_20200101,83461,2016-01-01,2020-01-01,1.0
80941_20191016_29991231,80941,2019-10-16,,0.0
83521_20191015_20191016,83521,2019-10-15,2019-10-16,1.0
83521_20191016_20191101,83521,2019-10-16,2019-11-01,1.0
83541_20180101_20190301,83541,2018-01-01,2019-03-01,1.0
83521_20191101_29991231,83521,2019-11-01,,0.0
83541_20190301_29991231,83541,2019-03-01,,0.0
83561_20191001_29991231,83561,2019-10-01,,0.0
83601_20190101_29991231,83601,2019-01-01,,0.0
67721_20200306_20200310,67721,2020-03-06,2020-03-10,1.0
83681_20180101_29991231,83681,2018-01-01,,0.0
85801_20180101_29991231,85801,2018-01-01,,0.0
83682_20190101_29991231,83682,2019-01-01,,0.0
83701_20180101_29991231,83701,2018-01-01,,0.0
83721_20190101_29991231,83721,2019-01-01,,0.0
85802_20150101_29991231,85802,2015-01-01,,0.0
85803_20190501_29991231,85803,2019-05-01,,0.0
72881_20190401_20190405,72881,2019-04-01,2019-04-05,1.0
72881_20190405_20190407,72881,2019-04-05,2019-04-07,1.0
73581_20121101_29991231,73581,2012-11-01,,0.0
73901_20180101_29991231,73901,2018-01-01,,0.0
73925_20190201_29991231,73925,2019-02-01,,0.0
73261_20190219_20190221,73261,2019-02-19,2019-02-21,1.0
73261_20190221_20190225,73261,2019-02-21,2019-02-25,1.0
74241_20190101_29991231,74241,2019-01-01,,0.0
74261_20190101_29991231,74261,2019-01-01,,0.0
74262_20180101_20200101,74262,2018-01-01,2020-01-01,1.0
74322_20190101_29991231,74322,2019-01-01,,0.0
74281_20190101_29991231,74281,2019-01-01,,0.0
74301_20190101_29991231,74301,2019-01-01,,0.0
74262_20200101_29991231,74262,2020-01-01,,0.0
74341_20190101_29991231,74341,2019-01-01,,0.0
74342_20190101_29991231,74342,2019-01-01,,0.0
74343_20190101_29991231,74343,2019-01-01,,0.0
74365_20200101_29991231,74365,2020-01-01,,0.0
74409_20180101_29991231,74409,2018-01-01,,0.0
51801_20181231_20190101,51801,2018-12-31,2019-01-01,1.0
74410_20180101_29991231,74410,2018-01-01,,0.0
74741_20190101_29991231,74741,2019-01-01,,0.0
77621_20180101_29991231,77621,2018-01-01,,0.0
75701_20180101_20210401,75701,2018-01-01,2021-04-01,1.0
52361_20180501_20180601,52361,2018-05-01,2018-06-01,1.0
51801_20190101_29991231,51801,2019-01-01,,0.0
76581_20190506_29991231,76581,2019-05-06,,0.0
76801_20180101_29991231,76801,2018-01-01,,0.0
77123_20170201_29991231,77123,2017-02-01,,0.0
76364_20180101_29991231,76364,2018-01-01,,0.0
76401_20170101_20190202,76401,2017-01-01,2019-02-02,1.0
76781_20180101_20180102,76781,2018-01-01,2018-01-02,1.0
76802_20180101_29991231,76802,2018-01-01,,0.0
76803_20180101_29991231,76803,2018-01-01,,0.0
76804_20180101_29991231,76804,2018-01-01,,0.0
76805_20180101_29991231,76805,2018-01-01,,0.0
76806_20180101_29991231,76806,2018-01-01,,0.0
76807_20180101_29991231,76807,2018-01-01,,0.0
76808_20180101_29991231,76808,2018-01-01,,0.0
76809_20180101_29991231,76809,2018-01-01,,0.0
76810_20180101_29991231,76810,2018-01-01,,0.0
76811_20180101_29991231,76811,2018-01-01,,0.0
76812_20180101_29991231,76812,2018-01-01,,0.0
76813_20180101_29991231,76813,2018-01-01,,0.0
76814_20180101_29991231,76814,2018-01-01,,0.0
76815_20180101_29991231,76815,2018-01-01,,0.0
76816_20180101_29991231,76816,2018-01-01,,0.0
76977_20180101_29991231,76977,2018-01-01,,0.0
76981_20180101_29991231,76981,2018-01-01,,0.0
77001_20180410_29991231,77001,2018-04-10,,0.0
77061_20190101_29991231,77061,2019-01-01,,0.0
77161_20180101_29991231,77161,2018-01-01,,0.0
77301_20180101_29991231,77301,2018-01-01,,0.0
77321_20180101_29991231,77321,2018-01-01,,0.0
77541_20180101_29991231,77541,2018-01-01,,0.0
78321_20170101_29991231,78321,2017-01-01,,0.0
77401_20170101_20190101,77401,2017-01-01,2019-01-01,1.0
77481_20180101_29991231,77481,2018-01-01,,0.0
1621_20170901_29991231,1621,2017-09-01,,0.0
77701_20150101_29991231,77701,2015-01-01,,0.0
78001_20190401_29991231,78001,2019-04-01,,0.0
77864_20180201_20180301,77864,2018-02-01,2018-03-01,1.0
78002_20190401_29991231,78002,2019-04-01,,0.0
78021_20170101_20181030,78021,2017-01-01,2018-10-30,1.0
77864_20180301_20180401,77864,2018-03-01,2018-04-01,1.0
78021_20181030_29991231,78021,2018-10-30,,0.0
77864_20180401_29991231,77864,2018-04-01,,0.0
77865_20181030_29991231,77865,2018-10-30,,0.0
78041_20180301_29991231,78041,2018-03-01,,0.0
78201_20170210_29991231,78201,2017-02-10,,0.0
78322_20170101_29991231,78322,2017-01-01,,0.0
78042_20180501_20190101,78042,2018-05-01,2019-01-01,1.0
78042_20190101_29991231,78042,2019-01-01,,0.0
78161_20190101_29991231,78161,2019-01-01,,0.0
78323_20170101_29991231,78323,2017-01-01,,0.0
78324_20170101_29991231,78324,2017-01-01,,0.0
78325_20170101_29991231,78325,2017-01-01,,0.0
78361_20190101_29991231,78361,2019-01-01,,0.0
78801_20190101_29991231,78801,2019-01-01,,0.0
80441_20191222_29991231,80441,2019-12-22,,0.0
78861_20190101_29991231,78861,2019-01-01,,0.0
78981_20190101_20190713,78981,2019-01-01,2019-07-13,1.0
83561_20190805_20191001,83561,2019-08-05,2019-10-01,1.0
80981_20180101_29991231,80981,2018-01-01,,0.0
81141_20180101_29991231,81141,2018-01-01,,0.0
81161_20100101_20190701,81161,2010-01-01,2019-07-01,1.0
81241_20180101_20190921,81241,2018-01-01,2019-09-21,1.0
81561_20190501_29991231,81561,2019-05-01,,0.0
82141_20180301_20230302,82141,2018-03-01,2023-03-02,1.0
82301_20130201_20130328,82301,2013-02-01,2013-03-28,1.0
82341_20190101_20200116,82341,2019-01-01,2020-01-16,1.0
85841_20190101_29991231,85841,2019-01-01,,0.0
85805_20190713_20190723,85805,2019-07-13,2019-07-23,1.0
82367_20130220_20130316,82367,2013-02-20,2013-03-16,1.0
85861_20151105_20190501,85861,2015-11-05,2019-05-01,1.0
82371_20130101_29991231,82371,2013-01-01,,0.0
85901_20190101_20210901,85901,2019-01-01,2021-09-01,1.0
85881_20150101_20190710,85881,2015-01-01,2019-07-10,1.0
85861_20190501_29991231,85861,2019-05-01,,0.0
85921_20180101_29991231,85921,2018-01-01,,0.0
85961_20190101_29991231,85961,2019-01-01,,0.0
86022_20190101_29991231,86022,2019-01-01,,0.0
86042_20190101_20190421,86042,2019-01-01,2019-04-21,1.0
86041_20191024_20191219,86041,2019-10-24,2019-12-19,1.0
85881_20190721_20190724,85881,2019-07-21,2019-07-24,1.0
86042_20190421_20200115,86042,2019-04-21,2020-01-15,1.0
85881_20190724_20190728,85881,2019-07-24,2019-07-28,1.0
86061_20180201_29991231,86061,2018-02-01,,0.0
82021_20190706_29991231,82021,2019-07-06,,0.0
86081_20150101_20190707,86081,2015-01-01,2019-07-07,1.0
86081_20190707_20190708,86081,2019-07-07,2019-07-08,1.0
86101_20190801_20190803,86101,2019-08-01,2019-08-03,1.0
86081_20190708_20190730,86081,2019-07-08,2019-07-30,1.0
73501_20080101_20101206,73501,2008-01-01,2010-12-06,1.0
73501_20101206_29991231,73501,2010-12-06,,0.0
74344_20190101_29991231,74344,2019-01-01,,0.0
74781_20180301_29991231,74781,2018-03-01,,0.0
74345_20190101_29991231,74345,2019-01-01,,0.0
74381_20190429_20191231,74381,2019-04-29,2019-12-31,1.0
74701_20180101_29991231,74701,2018-01-01,,0.0
75242_20150101_29991231,75242,2015-01-01,,0.0
75061_20170101_29991231,75061,2017-01-01,,0.0
75962_20190101_20190301,75962,2019-01-01,2019-03-01,1.0
75802_20191231_20200218,75802,2019-12-31,2020-02-18,1.0
31903_20170102_20180817,31903,2017-01-02,2018-08-17,1.0
75962_20190301_29991231,75962,2019-03-01,,0.0
76601_20180301_20190506,76601,2018-03-01,2019-05-06,1.0
76901_20180101_29991231,76901,2018-01-01,,0.0
76941_20180101_29991231,76941,2018-01-01,,0.0
76942_20180101_29991231,76942,2018-01-01,,0.0
76943_20180101_29991231,76943,2018-01-01,,0.0
76944_20180101_29991231,76944,2018-01-01,,0.0
76945_20180101_29991231,76945,2018-01-01,,0.0
76946_20180101_29991231,76946,2018-01-01,,0.0
76947_20180101_29991231,76947,2018-01-01,,0.0
76948_20180101_29991231,76948,2018-01-01,,0.0
76949_20180101_29991231,76949,2018-01-01,,0.0
76950_20180101_29991231,76950,2018-01-01,,0.0
76951_20180101_29991231,76951,2018-01-01,,0.0
76952_20180101_29991231,76952,2018-01-01,,0.0
76953_20180101_29991231,76953,2018-01-01,,0.0
76954_20180101_29991231,76954,2018-01-01,,0.0
76955_20180101_29991231,76955,2018-01-01,,0.0
76956_20180101_29991231,76956,2018-01-01,,0.0
76957_20180101_29991231,76957,2018-01-01,,0.0
76961_20180101_29991231,76961,2018-01-01,,0.0
76962_20180101_29991231,76962,2018-01-01,,0.0
76963_20180101_29991231,76963,2018-01-01,,0.0
76964_20180101_29991231,76964,2018-01-01,,0.0
76965_20180101_29991231,76965,2018-01-01,,0.0
76966_20180101_29991231,76966,2018-01-01,,0.0
76967_20180101_29991231,76967,2018-01-01,,0.0
76968_20180101_29991231,76968,2018-01-01,,0.0
76969_20180101_29991231,76969,2018-01-01,,0.0
76970_20180101_29991231,76970,2018-01-01,,0.0
76971_20180101_29991231,76971,2018-01-01,,0.0
76972_20180101_29991231,76972,2018-01-01,,0.0
76973_20180101_29991231,76973,2018-01-01,,0.0
76974_20180101_29991231,76974,2018-01-01,,0.0
76975_20180101_29991231,76975,2018-01-01,,0.0
76976_20180101_29991231,76976,2018-01-01,,0.0
77781_20170101_29991231,77781,2017-01-01,,0.0
77821_20180101_29991231,77821,2018-01-01,,0.0
77841_20190101_29991231,77841,2019-01-01,,0.0
77861_20181029_29991231,77861,2018-10-29,,0.0
77862_20180101_20190102,77862,2018-01-01,2019-01-02,1.0
77862_20190102_20200101,77862,2019-01-02,2020-01-01,1.0
