CONTRACT_KEY,EMP_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,QUALIFDESCRIPTION
929_20140101_29991231,929,2016-02-26,,100.0,cadre catégorie a
1283_20141001_29991231,1283,2016-02-26,,100.0,administrateur
1283_20141001_29991231,1283,2016-02-26,,100.0,agent administratif
1301_20150101_29991231,1301,2016-02-26,,100.0,administrateur
1301_20141001_29991231,1301,2016-02-26,,100.0,administrateur
1301_20150101_29991231,1301,2016-02-26,,100.0,agent administratif
1301_20141001_29991231,1301,2016-02-26,,100.0,agent administratif
1302_20150101_29991231,1302,2016-02-26,,100.0,administrateur
1302_20141001_29991231,1302,2016-02-26,,100.0,administrateur
1302_20150101_29991231,1302,2016-02-26,,100.0,agent administratif
1302_20141001_29991231,1302,2016-02-26,,100.0,agent administratif
4601_20150201_29991231,4601,2016-02-26,,100.0,cadre catégorie a
4682_20150201_29991231,4682,2016-02-26,,100.0,cadre catégorie a
4781_20150101_29991231,4781,2016-02-26,,100.0,cadre catégorie a
4821_20140101_29991231,4821,2016-02-26,,100.0,cadre catégorie a
4881_20150101_29991231,4881,2016-02-26,,100.0,cadre catégorie a
5181_20141001_29991231,5181,2016-02-26,,100.0,cadre catégorie a
5224_20141001_29991231,5224,2016-02-26,,100.0,administrateur
5224_20141001_29991231,5224,2016-02-26,,100.0,agent administratif
12641_20150101_29991231,12641,2015-01-01,,100.0,employé
5225_20230106_20211201,5225,2016-02-26,2021-12-01,100.0,administrateur
5225_20141001_20211201,5225,2016-02-26,2021-12-01,100.0,administrateur
5225_20230106_20211201,5225,2016-02-26,2021-12-01,100.0,agent administratif
5225_20141001_20211201,5225,2016-02-26,2021-12-01,100.0,agent administratif
5402_20150101_29991231,5402,2016-02-26,,100.0,cadre catégorie a
5403_20150101_29991231,5403,2016-02-26,,100.0,administrateur
5403_20150101_29991231,5403,2016-02-26,,100.0,agent administratif
5405_20160101_29991231,5405,2016-02-26,,100.0,cadre catégorie a
5405_20150301_29991231,5405,2016-02-26,,100.0,cadre catégorie a
5441_20160101_29991231,5441,2016-02-26,,100.0,administrateur
5441_20160101_29991231,5441,2016-02-26,,100.0,agent administratif
5461_20120101_29991231,5461,2016-02-26,,100.0,cadre catégorie a
5481_20151010_29991231,5481,2016-02-26,,100.0,administrateur
5481_20150101_29991231,5481,2016-02-26,,100.0,administrateur
5481_20151010_29991231,5481,2016-02-26,,100.0,agent administratif
5481_20150101_29991231,5481,2016-02-26,,100.0,agent administratif
5522_20151011_29991231,5522,2016-02-26,,100.0,cadre catégorie a
5522_20150101_29991231,5522,2016-02-26,,100.0,cadre catégorie a
5562_20151011_29991231,5562,2016-02-26,,100.0,cadre catégorie a
5562_20150101_29991231,5562,2016-02-26,,100.0,cadre catégorie a
7041_20140101_29991231,7041,2016-02-26,,100.0,employé
7302_20150101_29991231,7302,2016-02-26,,100.0,employé
7421_20100101_29991231,7421,2016-02-26,,100.0,employé
7601_20150901_29991231,7601,2016-02-26,,100.0,employé
7621_20150803_29991231,7621,2016-02-26,,100.0,employé
8121_20150101_29991231,8121,2016-02-26,,100.0,employé
8141_20150101_29991231,8141,2016-02-26,,100.0,employé
8201_20150101_29991231,8201,2016-02-26,,100.0,employé
8242_20150101_29991231,8242,2016-02-26,,100.0,administrateur
8242_20150101_29991231,8242,2016-02-26,,100.0,agent administratif
8721_20151201_29991231,8721,2016-02-26,,100.0,cadre catégorie a
8761_20130101_29991231,8761,2016-02-26,,100.0,cadre catégorie a
8941_20150101_29991231,8941,2016-02-26,,100.0,cadre catégorie a
1301_20150101_20160225,1301,2016-02-25,2016-02-25,100.0,administrateur
1301_20141001_20160225,1301,2016-02-25,2016-02-25,100.0,administrateur
1301_20150101_20160225,1301,2016-02-25,2016-02-25,100.0,agent administratif
1301_20141001_20160225,1301,2016-02-25,2016-02-25,100.0,agent administratif
1302_20150101_20160225,1302,2016-02-25,2016-02-25,100.0,administrateur
1302_20141001_20160225,1302,2016-02-25,2016-02-25,100.0,administrateur
1302_20150101_20160225,1302,2016-02-25,2016-02-25,100.0,agent administratif
1302_20141001_20160225,1302,2016-02-25,2016-02-25,100.0,agent administratif
4601_20150201_20160225,4601,2016-02-25,2016-02-25,100.0,cadre catégorie a
4682_20150201_20160225,4682,2016-02-25,2016-02-25,100.0,cadre catégorie a
4781_20150101_20160225,4781,2016-02-25,2016-02-25,100.0,cadre catégorie a
4821_20140101_20160225,4821,2016-02-25,2016-02-25,100.0,cadre catégorie a
4881_20150101_20160225,4881,2016-02-25,2016-02-25,100.0,cadre catégorie a
5181_20141001_20160225,5181,2016-02-25,2016-02-25,100.0,cadre catégorie a
5224_20141001_20160225,5224,2016-02-25,2016-02-25,100.0,administrateur
5224_20141001_20160225,5224,2016-02-25,2016-02-25,100.0,agent administratif
5225_20230106_20160225,5225,2016-02-25,2016-02-25,100.0,administrateur
5225_20141001_20160225,5225,2016-02-25,2016-02-25,100.0,administrateur
5225_20230106_20160225,5225,2016-02-25,2016-02-25,100.0,agent administratif
5225_20141001_20160225,5225,2016-02-25,2016-02-25,100.0,agent administratif
5402_20150101_20160225,5402,2016-02-25,2016-02-25,100.0,cadre catégorie a
5403_20150101_20160225,5403,2016-02-25,2016-02-25,100.0,administrateur
5403_20150101_20160225,5403,2016-02-25,2016-02-25,100.0,agent administratif
5405_20160101_20160225,5405,2016-02-25,2016-02-25,100.0,cadre catégorie a
5405_20150301_20160225,5405,2016-02-25,2016-02-25,100.0,cadre catégorie a
5441_20160101_20160225,5441,2016-02-25,2016-02-25,100.0,administrateur
5441_20160101_20160225,5441,2016-02-25,2016-02-25,100.0,agent administratif
5461_20120101_20160225,5461,2016-02-25,2016-02-25,100.0,cadre catégorie a
5481_20151010_20160225,5481,2016-02-25,2016-02-25,100.0,administrateur
5481_20150101_20160225,5481,2016-02-25,2016-02-25,100.0,administrateur
5481_20151010_20160225,5481,2016-02-25,2016-02-25,100.0,agent administratif
5481_20150101_20160225,5481,2016-02-25,2016-02-25,100.0,agent administratif
5522_20151011_20160225,5522,2016-02-25,2016-02-25,100.0,cadre catégorie a
5522_20150101_20160225,5522,2016-02-25,2016-02-25,100.0,cadre catégorie a
5562_20151011_20160225,5562,2016-02-25,2016-02-25,100.0,cadre catégorie a
5562_20150101_20160225,5562,2016-02-25,2016-02-25,100.0,cadre catégorie a
7041_20140101_20160225,7041,2016-02-25,2016-02-25,100.0,employé
7302_20150101_20160225,7302,2016-02-25,2016-02-25,100.0,employé
7421_20100101_20160225,7421,2016-02-25,2016-02-25,100.0,employé
7601_20150901_20160225,7601,2016-02-25,2016-02-25,100.0,employé
7621_20150803_20160225,7621,2016-02-25,2016-02-25,100.0,employé
8121_20150101_20160225,8121,2016-02-25,2016-02-25,100.0,employé
8141_20150101_20160225,8141,2016-02-25,2016-02-25,100.0,employé
8201_20150101_20160225,8201,2016-02-25,2016-02-25,100.0,employé
8242_20150101_20160225,8242,2016-02-25,2016-02-25,100.0,administrateur
8242_20150101_20160225,8242,2016-02-25,2016-02-25,100.0,agent administratif
8721_20151201_20160225,8721,2016-02-25,2016-02-25,100.0,cadre catégorie a
8761_20130101_20160225,8761,2016-02-25,2016-02-25,100.0,cadre catégorie a
8941_20150101_20160225,8941,2016-02-25,2016-02-25,100.0,cadre catégorie a
8961_20140101_20160225,8961,2016-02-25,2016-02-25,100.0,cadre catégorie a
8981_20140101_20160225,8981,2016-02-25,2016-02-25,100.0,cadre catégorie a
9021_20150101_20160225,9021,2016-02-25,2016-02-25,100.0,cadre catégorie a
9022_20150101_20160225,9022,2016-02-25,2016-02-25,100.0,administrateur
9022_20150101_20160225,9022,2016-02-25,2016-02-25,100.0,agent administratif
9041_20140101_20160225,9041,2016-02-25,2016-02-25,100.0,cadre catégorie a
9222_20150101_20160225,9222,2016-02-25,2016-02-25,100.0,administrateur
9222_20150101_20160225,9222,2016-02-25,2016-02-25,100.0,agent administratif
9361_20150101_20160225,9361,2016-02-25,2016-02-25,100.0,cadre catégorie a
9401_20150101_20160225,9401,2016-02-25,2016-02-25,100.0,administrateur
9401_20150101_20160225,9401,2016-02-25,2016-02-25,100.0,agent administratif
9461_20150504_20160225,9461,2016-02-25,2016-02-25,100.0,employé
9461_20150101_20160225,9461,2016-02-25,2016-02-25,100.0,employé
9641_20150101_20160225,9641,2016-02-25,2016-02-25,100.0,administrateur
9641_20150101_20160225,9641,2016-02-25,2016-02-25,100.0,agent administratif
9681_20190302_20160225,9681,2016-02-25,2016-02-25,100.0,cadre catégorie a
9681_20150101_20160225,9681,2016-02-25,2016-02-25,100.0,cadre catégorie a
9901_20150601_20160225,9901,2016-02-25,2016-02-25,100.0,cadre catégorie a
9901_20150601_20160225,9901,2016-02-25,2016-02-25,100.0,cadre catégorie a
10041_20150501_20160225,10041,2016-02-25,2016-02-25,100.0,cadre catégorie a
10041_20150101_20160225,10041,2016-02-25,2016-02-25,100.0,cadre catégorie a
10061_20130101_20160225,10061,2016-02-25,2016-02-25,100.0,administrateur
10061_20130101_20160225,10061,2016-02-25,2016-02-25,100.0,agent administratif
10121_20150101_20160225,10121,2016-02-25,2016-02-25,100.0,cadre catégorie a
10241_20140101_20160225,10241,2016-02-25,2016-02-25,100.0,cadre catégorie a
10341_20140101_20160225,10341,2016-02-25,2016-02-25,100.0,cadre catégorie a
10361_20150101_20160225,10361,2016-02-25,2016-02-25,100.0,cadre catégorie a
13221_20150101_29991231,13221,2015-01-01,,100.0,employé
6417_20151001_29991231,6417,2016-03-02,,100.0,employé
6418_20151001_29991231,6418,2016-03-02,,100.0,employé
6419_20151001_29991231,6419,2016-03-02,,100.0,employé
6420_20120701_29991231,6420,2016-03-02,,100.0,prépensionné
6421_20120701_29991231,6421,2016-03-02,,100.0,prépensionné
6422_20120701_29991231,6422,2016-03-02,,50.0,employé
6423_20120701_29991231,6423,2016-03-02,,50.0,employé
6441_20140701_29991231,6441,2016-03-02,,100.0,employé
6462_20140701_29991231,6462,2016-03-02,,100.0,employé
6561_20150701_29991231,6561,2016-03-02,,100.0,employé
6581_20150701_29991231,6581,2016-03-02,,100.0,employé
6375_20130701_29991231,6375,2016-04-01,,50.0,employé
14441_20160323_29991231,14441,2016-03-23,,100.0,employé
608_20160402_29991231,608,2016-01-01,,0.0,apprenti cadre
608_20160301_29991231,608,2016-01-01,,0.0,apprenti cadre
608_20150301_29991231,608,2016-01-01,,0.0,apprenti cadre
608_20140916_29991231,608,2016-01-01,,0.0,apprenti cadre
35501_20170301_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20170202_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20170102_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20161222_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20161128_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20161123_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20160329_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150727_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150713_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150703_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150626_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150617_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150610_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150601_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150511_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150422_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150407_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150327_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150226_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150211_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20150120_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20141222_20161127,35501,2016-11-23,2016-11-27,100.0,cadre catégorie a
35501_20170301_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20170202_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20170102_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20161222_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20161128_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20161123_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20160329_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150727_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150713_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150703_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150626_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150617_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150610_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150601_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150511_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150422_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150407_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150327_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150226_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150211_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20150120_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20141222_20161221,35501,2016-11-28,2016-12-21,100.0,cadre catégorie a
35501_20170301_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20170202_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20170102_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20161222_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20161128_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20161123_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20160329_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150727_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150713_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150703_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150626_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150617_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150610_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150601_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150511_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150422_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150407_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150327_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150226_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150211_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20150120_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
35501_20141222_20170101,35501,2016-12-22,2017-01-01,100.0,cadre catégorie a
13152_20121001_20160630,13152,2016-01-01,2016-06-30,100.0,employé
13158_20131001_20160630,13158,2016-03-03,2016-06-30,50.0,employé
35501_20170301_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20170202_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20170102_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20161222_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20161128_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20161123_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20160329_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150727_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150713_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150703_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150626_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150617_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150610_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150601_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150511_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150422_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150407_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150327_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150226_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150211_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20150120_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20141222_20170201,35501,2017-01-02,2017-02-01,100.0,cadre catégorie a
35501_20170301_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20170202_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20170102_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20161222_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20161128_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20161123_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20160329_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150727_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150713_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150703_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150626_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150617_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150610_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150601_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150511_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150422_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150407_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150327_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150226_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150211_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20150120_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
35501_20141222_20170228,35501,2017-02-02,2017-02-28,100.0,cadre catégorie a
18941_20160101_29991231,18941,2016-01-01,,100.0,employé
