POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
finance,0,4,medium,6.0,0,182.25428320385888,no
support,0,4,high,6.0,0,183.4212988759664,no
engineering,0,4,medium,7.0,0,184.9153762751692,no
finance,0,3,medium,4.0,0,178.47580761211734,no
operations,0,3,medium,4.0,0,178.28099042795927,no
retail,0,4,medium,5.0,1,179.2149635510514,no
engineering,0,3,medium,6.0,0,182.6553816063084,no
support,0,3,medium,4.0,0,178.04553313550298,no
engineering,0,3,medium,4.0,0,176.88577655874258,no
support,0,3,medium,6.0,0,183.7444487234468,no
support,0,3,low,5.0,0,180.40708028241195,no
logistics,0,3,medium,4.0,0,176.57467232048572,no
engineering,0,3,medium,6.0,0,182.02737796689016,no
finance,0,3,medium,5.0,1,181.14818573963072,no
admin,0,4,medium,5.0,0,180.04645629345518,no
operations,0,3,medium,5.0,0,180.3827843453688,no
engineering,0,3,medium,6.0,0,184.1472232562163,no
support,0,3,high,6.0,1,182.43287006873825,no
admin,0,4,low,7.0,0,185.56878535678544,no
operations,0,3,medium,5.0,0,181.15423871578471,yes
engineering,0,3,low,5.0,0,179.70122695541815,no
support,0,3,medium,6.0,0,181.9289507994488,no
engineering,0,2,low,5.0,0,180.2183991159124,no
admin,0,3,medium,6.0,0,182.38583032601667,no
retail,1,4,high,6.0,0,181.5147459718321,no
retail,0,4,low,6.0,0,182.0104482011752,no
marketing,0,3,low,7.0,0,185.003497563101,no
operations,0,3,high,6.0,0,183.87295823181407,no
operations,0,3,high,5.0,1,181.3642316954267,no
engineering,0,2,medium,7.0,0,185.15315931433656,no
IT,0,3,high,5.0,0,181.36716711185605,no
operations,0,4,low,5.0,0,180.28178553294703,no
sales,0,3,low,6.0,0,184.37045479717665,no
engineering,0,4,medium,5.0,1,180.6253199499112,no
sales,0,3,high,6.0,0,182.78239878122733,no
marketing,0,4,medium,6.0,0,182.45735568258425,no
operations,0,4,high,4.0,0,177.95626757241328,no
support,0,4,medium,5.0,0,179.95631508644863,no
marketing,0,3,medium,6.0,1,181.9597783515356,no
sales,0,3,medium,6.0,1,182.47165181198395,no
finance,1,4,medium,6.0,1,182.0986808120395,no
sales,0,3,low,6.0,0,182.82563188586133,no
support,0,3,medium,6.0,0,182.3496084739301,no
operations,0,3,low,5.0,0,180.6285972823061,no
operations,0,4,medium,6.0,1,183.03508772084467,no
operations,0,3,low,5.0,0,181.0305582314625,no
sales,0,4,medium,5.0,0,181.42585851183333,no
support,0,3,low,6.0,0,183.45355778271983,no
operations,0,4,medium,5.0,0,180.7130790953257,no
engineering,0,3,medium,5.0,0,179.65862447206084,no
engineering,0,3,medium,5.0,0,180.6003671719559,no
logistics,0,4,medium,6.0,0,182.9433754986612,no
admin,0,4,medium,6.0,0,182.88882373307703,no
IT,0,4,medium,6.0,1,183.3953050022734,no
engineering,0,3,medium,6.0,0,183.74232905131143,no
operations,0,3,high,5.0,0,178.58806512150247,no
sales,0,3,medium,6.0,0,183.2355367296074,no
engineering,0,3,medium,6.0,0,183.4196648599396,no
retail,0,3,medium,6.0,0,181.8947842231509,no
engineering,0,4,low,5.0,0,180.32108924020588,no
sales,0,4,low,5.0,0,181.24659873876013,no
marketing,0,4,medium,6.0,0,182.52399614244013,no
sales,0,4,low,6.0,0,183.68729547067844,no
sales,0,3,low,4.0,1,177.45550050626312,no
support,0,3,high,6.0,0,182.99576294664533,no
retail,0,3,high,6.0,1,182.8227309958499,no
sales,0,3,medium,6.0,1,183.6618269032196,no
sales,0,2,medium,6.0,0,181.90662903242057,no
retail,1,3,medium,6.0,0,182.3422539856144,no
operations,0,3,medium,5.0,0,179.85301414232003,no
retail,0,3,medium,5.0,0,179.7658397447824,no
engineering,0,3,medium,6.0,0,184.3287872154745,no
retail,0,3,medium,6.0,1,182.4815235746828,no
engineering,0,3,medium,5.0,0,179.42374871551405,no
marketing,0,3,medium,6.0,0,181.53730449969143,no
marketing,0,3,medium,5.0,0,179.3426997728736,no
retail,0,3,low,6.0,1,182.4305027819433,no
logistics,0,3,low,7.0,0,185.56975512186628,no
support,0,4,medium,6.0,1,184.1321534123208,no
sales,0,3,high,7.0,0,186.2243756127185,no
engineering,0,3,medium,4.0,1,177.7996580052775,no
finance,0,3,high,6.0,0,182.3945920516588,no
sales,0,3,low,5.0,0,180.6637410889041,no
support,0,4,high,6.0,0,183.40163985690128,no
sales,0,3,medium,6.0,0,182.81537499505043,no
retail,0,4,medium,6.0,1,182.8769392969068,no
engineering,0,4,medium,3.0,0,175.4385653256072,no
retail,0,4,medium,7.0,0,185.6704801916724,no
support,0,3,medium,7.0,0,185.2774874591332,no
operations,0,3,low,8.0,0,187.7281703517876,no
sales,0,3,medium,5.0,0,180.10103692717524,no
sales,0,2,medium,6.0,0,181.8860719848448,no
marketing,0,3,medium,6.0,0,181.88439405872936,no
sales,0,3,medium,8.0,0,189.92195616206897,no
sales,1,3,medium,5.0,0,179.0606446389708,no
finance,0,4,medium,4.0,0,177.4556100191746,no
engineering,0,3,medium,5.0,0,181.228941791576,no
sales,0,3,medium,6.0,0,183.91512140161524,no
retail,0,3,low,6.0,0,183.4382582532866,yes
support,0,3,medium,5.0,0,179.9054628237616,no
operations,0,3,medium,7.0,1,185.0840176211462,no
engineering,0,4,medium,5.0,0,181.22213064081816,no
admin,0,3,medium,6.0,0,183.7530098685648,no
operations,0,3,medium,6.0,0,183.859994117704,no
retail,0,4,low,5.0,0,179.3410113768274,no
engineering,0,3,medium,5.0,0,178.8690583589988,no
sales,0,3,high,5.0,0,180.49713579573768,no
retail,0,4,medium,6.0,1,181.8192840118288,no
marketing,0,3,medium,5.0,0,179.23025589577188,no
retail,1,4,medium,6.0,0,181.63568824268748,no
sales,0,3,medium,6.0,0,183.1065487499803,no
operations,0,3,medium,4.0,0,176.5488481544112,no
retail,0,3,medium,6.0,0,182.73954162020075,no
engineering,0,4,medium,4.0,0,176.85892122953433,no
engineering,0,4,low,5.0,0,180.8567333580611,no
support,0,3,medium,6.0,0,184.3672542449355,no
operations,0,3,medium,4.0,1,177.53973360326066,no
sales,0,4,low,6.0,0,182.4807571269026,no
sales,0,3,medium,6.0,0,182.67529327265305,no
sales,0,3,medium,4.0,0,178.42320631851535,no
sales,0,3,medium,5.0,0,179.69706745083684,no
engineering,0,4,high,6.0,0,184.2358607739833,no
operations,1,4,low,6.0,0,183.9824606864537,no
sales,0,3,high,5.0,1,180.3557640112283,no
operations,0,3,medium,6.0,1,182.99628215052377,no
retail,0,4,low,6.0,0,183.57972633530565,no
retail,0,3,medium,6.0,0,182.696963339272,no
retail,0,3,high,5.0,0,181.142797756636,no
admin,0,3,medium,6.0,0,183.12225235721127,no
IT,0,3,medium,6.0,0,181.9894237480278,no
sales,0,3,medium,5.0,0,180.4836050898276,no
engineering,0,3,medium,5.0,0,179.26274884851796,no
sales,0,4,medium,5.0,0,180.71488345290905,no
IT,0,2,low,5.0,0,179.85822063135964,no
engineering,1,3,medium,7.0,0,185.5585230190908,no
marketing,0,2,medium,5.0,1,178.86065010735828,no
engineering,1,5,medium,6.0,0,183.97848725956524,no
engineering,0,3,high,6.0,1,184.4264888158744,no
sales,0,3,medium,5.0,0,180.3916731630985,no
sales,0,4,medium,4.0,0,178.4672038349573,no
operations,0,3,high,4.0,0,177.8109390057416,no
logistics,0,4,low,6.0,0,183.2354521916481,no
sales,0,3,medium,5.0,0,179.24976788611187,no
sales,0,3,medium,5.0,0,180.05563878235745,no
admin,0,3,high,5.0,0,181.2091692352081,no
sales,0,3,medium,6.0,0,182.65575165280404,no
admin,0,3,medium,5.0,1,181.23318105656656,no
support,0,3,medium,5.0,0,180.99481395843097,no
sales,0,3,low,6.0,0,182.5272946127369,no
marketing,0,3,low,6.0,1,181.60346124869625,no
IT,0,3,medium,6.0,0,183.9335626782465,no
finance,0,3,medium,5.0,0,180.1771909061415,no
admin,0,3,medium,5.0,0,181.27103289932623,no
operations,0,3,medium,5.0,0,180.20489246561868,no
IT,0,3,high,5.0,0,179.51129275209323,no
support,0,4,high,5.0,0,181.00171792377463,no
retail,0,4,low,4.0,0,177.3253347778594,no
operations,0,3,medium,5.0,1,178.71522865251458,no
engineering,0,3,medium,6.0,0,184.3698949833021,no
sales,0,3,medium,6.0,0,183.09852019587163,no
operations,0,3,medium,5.0,0,180.1459109306307,no
operations,0,3,medium,6.0,0,182.9838936830097,no
retail,0,4,medium,5.0,0,181.38678769947947,no
admin,0,3,medium,6.0,0,183.92549172744285,no
operations,0,4,low,5.0,1,178.90240440645374,no
sales,0,4,medium,4.0,1,177.3607612303187,no
retail,0,5,medium,5.0,0,179.0606060749936,no
operations,0,3,medium,7.0,0,185.50680919614183,no
admin,0,3,medium,6.0,0,181.61272055954825,no
support,0,4,medium,6.0,0,182.571383765168,no
engineering,0,3,high,7.0,0,185.2250287297149,no
operations,0,3,medium,5.0,0,179.2860957680155,no
sales,0,4,medium,5.0,0,180.8454183356806,no
engineering,0,4,medium,6.0,0,183.62395358191296,no
operations,0,4,medium,5.0,0,180.31303951225857,no
sales,0,3,high,5.0,0,181.03124755278907,no
operations,0,4,medium,5.0,0,180.47469437341985,no
operations,0,4,medium,6.0,1,183.7327450726916,no
support,0,4,medium,6.0,0,182.2867439988457,no
admin,0,3,medium,5.0,0,180.4306494212383,no
marketing,0,3,medium,5.0,1,181.27398289306709,no
engineering,0,4,high,5.0,0,180.4861733528526,no
retail,0,3,medium,6.0,1,181.74846231709563,no
marketing,0,4,medium,6.0,0,182.6679095933276,no
retail,0,3,medium,7.0,0,184.73612606264288,no
engineering,0,3,medium,6.0,0,182.17100218870505,no
sales,0,3,medium,5.0,1,179.39009200925298,no
retail,1,3,medium,7.0,1,185.78358588754924,no
sales,0,3,medium,7.0,0,184.7527640769437,no
marketing,0,3,high,7.0,0,184.59580560187027,no
operations,0,4,high,5.0,0,181.0164653882657,no
operations,0,4,medium,6.0,1,183.2483966296116,no
engineering,0,3,medium,5.0,0,180.84054174060805,no
operations,0,3,medium,5.0,0,180.32466104576235,no
operations,0,2,medium,5.0,0,181.1322684803673,no
retail,0,3,low,4.0,1,178.32926719866492,no
sales,0,3,medium,6.0,1,182.6199290391035,no
sales,0,3,low,5.0,0,179.45835430215163,no
operations,0,3,medium,4.0,0,177.84241691628495,no
marketing,0,4,medium,4.0,1,178.43576891277974,no
retail,0,3,medium,6.0,0,181.84231977539187,no
operations,0,2,medium,5.0,0,178.71204731595216,no
support,0,2,medium,6.0,0,183.3796365815797,no
engineering,0,4,medium,4.0,1,177.19340899520887,no
operations,0,4,medium,6.0,0,181.9340260211046,no
retail,0,4,medium,6.0,0,182.95506355733949,no
engineering,0,4,medium,5.0,0,179.52322053783791,no
retail,0,3,high,8.0,0,188.19017275170663,no
support,0,4,medium,6.0,0,183.7312665395306,no
engineering,0,4,medium,6.0,1,183.1209874402928,no
operations,0,4,low,5.0,0,179.3251962670445,no
sales,0,4,medium,6.0,0,183.07702899109768,no
marketing,0,4,medium,6.0,0,182.145200730636,no
operations,0,3,low,5.0,1,179.3967281655274,no
logistics,0,3,low,5.0,0,178.77385587859715,no
sales,0,3,medium,5.0,1,178.62495564788705,no
operations,0,3,medium,6.0,1,181.90609199557449,no
marketing,0,3,medium,6.0,1,183.627273105862,no
operations,0,4,medium,5.0,0,179.49052252700812,no
retail,0,3,medium,4.0,1,178.37374830995745,no
engineering,0,3,medium,5.0,0,181.4063370516676,no
IT,0,4,medium,5.0,0,180.62386658903893,no
sales,0,3,low,4.0,1,175.872289000749,no
retail,0,3,medium,5.0,1,180.3854954011123,no
operations,1,3,medium,5.0,0,179.8251551805125,no
retail,1,4,medium,7.0,1,185.3736508757445,no
sales,0,3,medium,6.0,1,183.5832591280937,no
sales,0,3,medium,6.0,1,181.65451625326529,no
sales,0,3,medium,6.0,0,182.199276145268,no
retail,0,4,high,5.0,0,179.7895848469222,no
admin,0,3,medium,3.0,0,174.90884854623758,no
operations,1,3,medium,6.0,0,184.4795303711616,no
sales,0,3,medium,5.0,1,180.23076424899537,no
retail,0,3,high,5.0,0,180.34730782461548,no
logistics,0,3,high,7.0,1,186.1711787938416,no
marketing,0,3,medium,6.0,0,183.03340517719303,no
marketing,0,3,medium,6.0,0,183.2032808285727,no
operations,0,3,medium,6.0,0,181.90078723470344,no
operations,0,2,medium,6.0,0,181.56399270823755,no
marketing,0,4,medium,6.0,0,184.08873572386904,no
finance,0,4,high,6.0,0,183.27698824490915,no
operations,0,3,medium,4.0,0,177.99695840328812,no
support,0,3,low,5.0,0,179.29775362237245,no
sales,0,3,medium,5.0,0,179.5374666442196,no
operations,1,3,medium,5.0,0,179.56132869588697,no
marketing,0,3,medium,6.0,0,183.52938348911263,no
IT,0,2,medium,6.0,0,184.0636976806745,no
logistics,0,3,medium,7.0,1,187.3242103739116,no
retail,0,4,medium,6.0,0,182.5272356073837,no
marketing,0,4,medium,6.0,1,183.72891484776497,no
operations,0,4,medium,5.0,0,179.83541205604882,no
sales,0,4,medium,4.0,0,176.02445337326472,no
operations,0,3,medium,5.0,1,180.740519654418,no
engineering,0,3,medium,5.0,0,179.0943300565128,no
admin,0,4,medium,4.0,1,176.691605154914,no
IT,0,2,medium,5.0,0,179.1556753333253,no
engineering,0,3,medium,5.0,0,178.82885337536356,no
engineering,0,3,medium,4.0,0,178.28372129216316,no
sales,0,3,high,7.0,1,184.9649533854253,no
retail,0,3,high,5.0,0,179.87107697584773,no
engineering,0,4,low,4.0,0,178.35051381841606,no
sales,0,3,high,6.0,0,182.5372439291041,no
marketing,0,3,low,5.0,0,179.01610151961205,no
sales,0,4,medium,6.0,0,183.045024832414,no
operations,0,4,medium,5.0,0,180.7525083969248,no
finance,1,3,medium,6.0,1,184.41311752768965,no
operations,0,3,medium,7.0,0,184.57069920679007,no
sales,0,3,medium,5.0,0,180.52923036640345,no
logistics,0,3,medium,5.0,0,179.7399953320541,no
engineering,0,3,high,6.0,0,183.38892604241192,no
marketing,1,4,medium,5.0,0,180.40435095745767,no
sales,0,3,high,6.0,0,183.257159085128,no
operations,0,3,medium,4.0,1,177.93602946724798,no
support,0,3,medium,6.0,1,184.4496853150498,no
operations,0,3,medium,5.0,0,181.21637350097924,no
operations,0,2,medium,5.0,0,181.31670971586323,no
sales,0,3,high,6.0,1,182.3903009564321,no
retail,0,3,medium,6.0,0,183.05612746106488,no
engineering,0,4,medium,6.0,1,182.25637137811464,no
sales,0,4,low,5.0,0,180.48634914518087,no
finance,1,3,medium,6.0,0,182.99932828271963,no
engineering,0,4,medium,5.0,1,179.3581853820682,no
sales,0,3,medium,7.0,1,184.8529257407488,no
marketing,0,3,medium,5.0,0,179.38181026890356,no
operations,0,4,low,6.0,0,184.2996140339588,no
operations,0,3,medium,5.0,0,180.46932767890937,no
support,0,3,medium,5.0,0,178.81612894324508,no
support,0,3,high,6.0,1,181.7708875306597,no
retail,0,3,high,5.0,0,180.9901762998763,no
engineering,0,3,low,7.0,0,184.66138449974576,no
operations,0,4,medium,7.0,0,184.9169252763088,no
operations,0,3,medium,6.0,0,182.6908232947125,no
sales,0,2,high,5.0,0,179.3153177527045,no
engineering,0,3,medium,7.0,1,184.9314490979796,no
logistics,0,3,medium,6.0,0,184.39448333417272,no
sales,0,3,high,6.0,0,182.51142624155685,no
marketing,0,3,low,5.0,1,178.98475949468718,no
admin,0,3,high,4.0,0,175.51507211190204,no
logistics,0,2,medium,6.0,0,184.4206597690312,no
sales,0,3,low,5.0,1,180.8950641773337,no
sales,0,3,medium,6.0,0,184.2525716004791,no
operations,0,3,high,5.0,0,179.3309696372176,no
sales,0,3,low,6.0,0,182.6381718909036,no
IT,0,4,medium,7.0,1,185.31042458051616,no
admin,0,2,medium,7.0,1,186.1251312556556,no
operations,0,3,low,6.0,1,181.55598859300991,no
operations,0,3,medium,6.0,1,182.7529542796652,no
admin,0,3,low,5.0,0,179.36044190784463,no
sales,1,3,medium,5.0,0,181.13008967977345,no
retail,0,3,high,6.0,0,184.12482365285365,no
retail,0,3,high,5.0,1,180.4140132552034,no
sales,0,3,high,5.0,0,181.2489322292204,no
operations,1,3,medium,5.0,0,181.0194042915933,no
engineering,0,3,low,6.0,0,183.67588055634047,no
support,0,3,medium,5.0,0,179.54814846266635,no
admin,0,3,medium,6.0,1,183.1578446762689,no
sales,1,3,low,3.0,0,174.74509760188425,no
retail,0,4,medium,6.0,0,182.38067237579835,no
marketing,0,2,medium,5.0,0,178.8996681175575,no
support,0,4,medium,5.0,0,181.35141813269763,no
engineering,0,3,low,6.0,0,182.4039794936386,no
operations,0,3,medium,6.0,0,182.9496653162188,no
retail,0,4,medium,5.0,0,179.4538325077829,no
support,0,3,medium,6.0,0,181.93422989860085,no
marketing,0,4,medium,4.0,0,178.14120638421872,no
marketing,1,4,low,7.0,0,184.7880489788961,no
engineering,0,3,medium,5.0,0,179.10255519943308,no
sales,0,3,low,6.0,1,181.9849770482577,no
retail,0,3,medium,5.0,0,178.99686574377873,no
sales,0,4,low,4.0,1,177.9607829617269,no
sales,0,3,medium,6.0,0,182.45154924638163,no
retail,0,2,high,5.0,1,179.449066475397,no
operations,0,3,medium,6.0,0,182.80233435932087,no
retail,0,4,medium,6.0,0,182.76312901977903,no
marketing,0,3,medium,6.0,1,183.53130751923152,no
operations,0,3,medium,4.0,0,178.40887818100717,no
support,0,3,high,5.0,0,181.19424610455928,no
finance,0,3,medium,5.0,0,179.78225633641338,no
sales,0,2,medium,6.0,1,183.40707915694904,no
admin,0,4,low,5.0,1,181.3770417618965,no
engineering,0,4,medium,6.0,0,182.24304285228948,no
engineering,0,3,high,5.0,0,180.6163043074868,no
marketing,0,3,medium,6.0,0,182.21960338457413,no
engineering,0,4,medium,5.0,1,181.35649136678103,no
retail,0,3,medium,5.0,0,178.89267177293237,no
support,0,3,medium,5.0,0,180.87716430268108,no
retail,0,3,medium,6.0,0,183.67438609982645,no
retail,0,4,high,5.0,0,180.38100179902125,no
retail,0,3,medium,6.0,0,182.2677308032887,no
operations,0,4,medium,7.0,0,186.2203169491061,no
IT,0,3,medium,6.0,0,182.47158793259507,no
support,0,4,medium,7.0,0,184.7104674516238,no
finance,0,4,medium,5.0,1,180.4106716384878,no
engineering,0,3,medium,8.0,1,188.0939086005085,no
support,0,4,low,5.0,0,180.9840803460903,no
support,0,3,medium,6.0,0,183.73458318337208,no
support,0,2,medium,5.0,0,179.02060640011584,no
logistics,0,3,medium,6.0,0,183.33468380916807,no
sales,0,4,medium,6.0,1,183.25080896554155,no
support,0,4,medium,5.0,0,179.11693436157643,no
sales,0,4,medium,6.0,0,181.79416647315543,no
engineering,0,4,medium,5.0,1,180.7602933666798,no
sales,0,3,medium,6.0,0,181.73329769519225,no
marketing,0,3,low,5.0,0,179.08615845118024,no
operations,0,3,high,5.0,0,180.8350197560321,no
support,0,3,high,6.0,0,182.72211938875827,no
marketing,0,4,high,5.0,1,179.64980855815455,no
marketing,0,3,high,4.0,1,176.38257030254022,no
finance,0,3,medium,6.0,0,184.0383793003332,no
support,0,2,medium,5.0,0,180.6731057496356,no
retail,0,3,medium,6.0,0,182.78411867409145,no
engineering,0,3,medium,6.0,0,182.998384109978,no
sales,0,4,low,6.0,1,182.72611790041543,no
support,0,3,medium,7.0,1,184.8161538021968,no
support,0,3,medium,7.0,1,185.2428368698592,no
retail,0,3,high,4.0,1,177.0563296523714,no
retail,0,3,high,6.0,0,183.43367095946863,no
operations,0,4,medium,4.0,1,177.81389136031797,no
engineering,0,3,medium,5.0,0,178.68545937351564,no
marketing,0,4,high,5.0,1,181.49662861503285,no
finance,0,3,medium,6.0,0,182.44549350854868,no
sales,0,4,low,7.0,1,184.6369730819458,no
engineering,0,3,high,5.0,0,180.8442382748763,no
engineering,0,2,medium,5.0,0,181.06740510456564,no
retail,0,4,medium,5.0,1,178.85767441026496,no
sales,0,3,medium,7.0,0,184.93652988642435,no
admin,0,4,medium,7.0,0,184.99494804769915,no
retail,0,3,medium,5.0,0,179.10161886740823,no
marketing,0,3,high,6.0,0,184.0619525132692,no
marketing,0,3,medium,7.0,0,184.62428292877632,no
operations,0,3,high,4.0,0,177.85435477567853,no
marketing,0,2,medium,3.0,1,174.2712497056216,no
operations,0,4,medium,5.0,0,180.3077011592989,no
sales,0,3,high,5.0,0,181.32981668695552,no
operations,0,3,medium,6.0,1,182.87139422361344,no
operations,0,4,medium,7.0,0,184.6165674326592,no
logistics,0,3,high,6.0,1,182.10971438553148,no
operations,0,3,medium,6.0,0,183.20231578283185,no
marketing,0,4,medium,6.0,0,182.316769628696,no
retail,0,3,medium,7.0,0,186.31488381514367,no
sales,0,4,high,6.0,0,183.5403735408705,no
finance,0,4,medium,7.0,0,185.8894580211948,no
operations,0,4,medium,5.0,0,180.25074480916388,no
retail,0,4,medium,6.0,0,183.96611628627184,no
IT,0,3,high,7.0,0,185.0527110729248,no
operations,0,3,medium,5.0,0,179.18280357491668,no
sales,0,3,low,5.0,0,178.80787875286563,no
engineering,1,3,medium,6.0,0,181.9480261146429,no
support,0,3,medium,5.0,1,180.66362568438413,no
engineering,0,2,medium,6.0,0,182.46995731446307,no
sales,0,4,medium,5.0,0,181.3536651264749,no
retail,0,2,medium,6.0,0,182.14562538987144,no
retail,0,4,medium,5.0,0,179.2058246858801,no
support,0,3,medium,6.0,1,183.8513936915469,no
retail,0,4,low,5.0,0,181.2098534999504,no
sales,0,3,medium,7.0,1,185.4827279844296,no
sales,0,3,medium,5.0,1,179.82239152269338,no
retail,0,3,low,7.0,1,184.8799826712124,no
IT,0,5,medium,5.0,0,179.73238085396378,no
logistics,0,4,medium,4.0,0,178.4929946309284,no
admin,0,4,medium,5.0,0,181.26872894194705,no
sales,0,3,medium,6.0,0,182.10993391809325,no
sales,0,3,medium,6.0,0,183.74730065590128,no
marketing,1,2,medium,5.0,0,181.2947226168377,no
engineering,0,3,low,6.0,1,181.6332994760802,no
retail,1,2,medium,6.0,0,181.9597162649117,no
support,0,3,medium,6.0,1,182.80342265824527,no
support,0,3,medium,6.0,0,182.9632571973937,no
retail,0,4,high,4.0,0,177.84584256417386,no
engineering,0,3,high,5.0,0,180.2601842425869,no
sales,1,3,low,6.0,1,181.5630406395101,no
finance,0,4,high,6.0,0,182.38151190414823,no
admin,0,3,high,6.0,0,184.01741859783257,no
retail,0,3,medium,6.0,0,182.26082519653443,no
