POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
engineering,0,3,medium,6.0,0,182.64590486425607,no
operations,0,2,low,7.0,1,186.2424895964193,no
marketing,0,3,high,4.0,1,178.30855971921025,yes
engineering,0,3,medium,6.0,1,183.0319045533909,no
sales,0,3,low,6.0,0,184.37045479717665,no
sales,0,3,medium,9.0,0,191.38485002831635,no
marketing,0,4,medium,7.0,0,186.25838292875207,no
support,0,4,medium,7.0,0,186.16090480781048,no
retail,0,3,high,5.0,0,180.80008139852632,no
sales,0,3,high,5.0,0,180.22774301868927,no
sales,0,4,high,8.0,0,187.89378519914845,no
marketing,0,2,medium,6.0,1,182.2061718851207,no
sales,0,4,medium,5.0,0,181.11445603650097,no
operations,0,4,medium,6.0,0,183.19566319388912,no
retail,0,3,medium,8.0,0,188.7165185496512,no
logistics,0,3,medium,6.0,0,183.4103368714483,no
finance,0,4,medium,7.0,0,187.26542593400384,no
engineering,0,3,low,7.0,0,187.36984382024147,yes
retail,0,3,high,8.0,0,188.3627736875545,yes
sales,0,4,medium,8.0,0,188.17593138545527,yes
logistics,0,4,high,5.0,0,179.14762063170144,no
retail,0,3,medium,8.0,0,189.4335777883928,no
support,0,3,high,6.0,0,183.20859332561736,no
operations,0,3,medium,7.0,0,187.04075539647715,yes
marketing,0,3,medium,5.0,0,179.31640652797978,yes
retail,0,4,medium,4.0,0,177.10119281396302,no
marketing,0,3,high,5.0,1,179.6143304785752,no
sales,0,3,medium,5.0,0,179.08585102997486,no
marketing,0,3,medium,5.0,0,179.38181026890356,no
marketing,0,3,medium,7.0,0,185.11731669934056,no
sales,0,4,medium,8.0,0,187.98061569837444,yes
retail,0,4,medium,6.0,0,182.3063094896793,no
operations,0,3,medium,8.0,0,188.01694755747263,no
marketing,0,3,medium,5.0,0,179.2550854474118,no
support,0,3,high,8.0,0,188.6387246083936,no
admin,0,3,high,9.0,0,192.9730097153148,no
engineering,0,3,medium,6.0,1,184.248148887698,no
operations,0,3,medium,9.0,0,191.7898073627388,no
operations,0,4,high,6.0,0,183.4106757248304,no
sales,0,3,medium,6.0,0,183.74730065590128,no
marketing,0,3,medium,7.0,0,186.0902225122076,no
engineering,0,3,high,7.0,0,186.605162289556,yes
retail,0,3,medium,5.0,0,181.3227369413351,no
retail,0,2,medium,6.0,0,182.60569385568365,no
engineering,0,4,medium,6.0,0,183.73408300478644,no
operations,0,3,medium,5.0,0,179.2860957680155,no
operations,0,3,low,6.0,0,181.5050440567232,yes
support,0,3,high,5.0,0,179.64796007026774,no
engineering,0,2,medium,6.0,0,183.43125430468376,no
operations,0,3,medium,5.0,0,180.1215466611693,no
admin,0,3,medium,5.0,1,180.1774423023223,no
sales,0,3,medium,3.0,0,173.86164292852487,yes
engineering,0,4,low,4.0,0,177.32626195171403,no
operations,0,3,medium,5.0,0,180.1459109306307,no
admin,0,3,medium,5.0,0,181.27103289932623,no
engineering,0,4,medium,4.0,1,177.19340899520887,no
sales,0,3,medium,5.0,0,179.99205489245583,yes
engineering,0,3,low,8.0,0,187.74910700862057,yes
operations,0,3,high,6.0,0,182.1283882362944,no
sales,0,3,medium,8.0,0,188.57491923746244,no
support,0,3,high,8.0,1,187.6893443319157,yes
sales,0,4,medium,6.0,0,184.4281696682133,no
retail,1,4,medium,7.0,1,185.3736508757445,no
sales,0,4,medium,8.0,0,188.1419384142018,no
sales,0,3,medium,8.0,1,187.90038148637785,no
support,0,3,medium,7.0,1,186.3428746611685,no
marketing,1,3,low,8.0,1,190.379270980422,no
sales,0,4,medium,7.0,1,187.00472479657145,no
support,0,4,low,6.0,0,183.40702911830672,no
sales,0,3,medium,4.0,0,175.9055061931728,no
operations,0,4,medium,7.0,0,185.1407018757733,no
engineering,0,4,medium,8.0,1,189.8623359732628,no
marketing,0,3,medium,5.0,0,181.366580621932,yes
retail,0,3,medium,8.0,1,188.6686337367756,no
operations,0,3,medium,6.0,0,183.6175686715993,no
engineering,0,3,medium,6.0,1,184.4862874173367,no
sales,0,2,medium,6.0,0,183.8206125520351,no
engineering,0,4,medium,8.0,0,190.3258278792421,no
engineering,0,3,medium,6.0,1,184.2107038428921,no
sales,0,3,medium,8.0,0,187.9613048177277,yes
sales,0,3,medium,4.0,0,176.07866760562453,no
engineering,0,4,high,7.0,1,186.8176754272282,yes
retail,0,5,medium,8.0,0,187.8289206186633,yes
marketing,0,3,high,8.0,0,188.8074817828009,yes
retail,0,3,medium,7.0,0,185.34539969304217,no
engineering,0,3,medium,6.0,0,184.2912737875496,yes
retail,0,3,medium,5.0,1,179.28851811805475,no
retail,0,4,medium,8.0,0,188.8228153644633,yes
retail,0,3,high,7.0,0,186.63423122851643,yes
operations,0,4,medium,7.0,0,184.8075276287985,yes
operations,0,4,medium,7.0,1,186.9994471576348,no
sales,0,4,medium,7.0,1,185.9345169135063,no
sales,0,3,medium,7.0,0,186.96054256993747,yes
engineering,0,3,medium,8.0,1,187.82262690797856,no
engineering,0,3,high,5.0,0,181.17389240620943,no
sales,0,3,medium,4.0,0,177.41087735491615,no
retail,0,3,medium,7.0,0,187.2743392868516,no
retail,0,2,medium,6.0,0,182.33802428824683,no
engineering,0,3,low,7.0,0,186.96257370170588,yes
marketing,0,3,high,7.0,0,186.13677192670053,yes
marketing,0,3,medium,8.0,0,189.15336061437208,no
logistics,0,3,medium,6.0,0,184.39448333417272,no
sales,0,3,high,7.0,0,185.9910754522577,yes
retail,0,4,medium,8.0,0,188.1805769343689,yes
engineering,0,4,medium,7.0,0,184.5360307725071,yes
operations,1,3,medium,6.0,0,184.4795303711616,no
finance,0,3,medium,9.0,0,192.7095003145149,yes
sales,0,4,medium,6.0,1,183.25080896554155,no
engineering,0,3,low,6.0,0,182.61966069462943,no
logistics,0,4,medium,5.0,0,179.81571819324483,no
operations,0,3,medium,10.0,0,194.61668158759235,no
sales,0,4,medium,7.0,0,187.3240023688801,yes
retail,0,4,medium,7.0,0,187.38981933758657,yes
sales,0,4,medium,6.0,1,181.7765472946683,no
retail,0,3,medium,6.0,0,183.7588350503389,no
engineering,0,3,high,6.0,0,184.2855385761352,no
admin,0,3,high,5.0,0,179.4514357295329,no
engineering,0,4,high,9.0,0,192.05461094110976,no
sales,0,3,low,5.0,0,181.09296276727355,no
engineering,0,3,medium,6.0,0,183.74232905131143,no
operations,0,3,high,5.0,0,179.77330398376898,no
sales,0,3,low,9.0,0,191.89665496849287,no
marketing,0,3,medium,4.0,1,177.0056776991091,yes
operations,0,2,low,8.0,0,188.6022189174693,no
operations,0,4,low,7.0,1,187.25088451608747,yes
admin,0,3,medium,8.0,0,188.0882660131576,no
engineering,0,3,medium,7.0,0,184.5692205793069,yes
operations,0,4,medium,7.0,0,184.89547642949952,no
marketing,0,4,high,5.0,0,179.1167718056522,no
engineering,0,3,medium,6.0,0,184.04537365257224,no
engineering,0,4,medium,7.0,0,186.476799161716,no
sales,0,2,high,5.0,0,179.68351718306906,no
admin,0,3,medium,9.0,0,190.9453584704508,no
marketing,0,4,high,8.0,0,188.12762713590928,no
logistics,0,3,low,4.0,0,177.72234149164828,yes
operations,0,3,medium,4.0,0,178.40887818100717,no
retail,0,4,medium,8.0,0,188.9883898876785,no
logistics,0,3,low,7.0,1,185.36630032082937,yes
support,0,4,medium,8.0,0,188.24405438340816,yes
sales,0,3,medium,4.0,0,176.84627402172694,no
engineering,0,3,medium,5.0,0,179.26274884851796,no
sales,0,4,medium,5.0,0,180.51676862425472,yes
support,0,3,medium,5.0,0,181.04551529570097,no
operations,0,4,medium,4.0,1,178.45930973947637,yes
admin,0,4,medium,5.0,0,178.90928118440615,yes
logistics,0,3,high,5.0,0,181.09515830368665,no
retail,1,3,medium,7.0,0,186.15185935940133,yes
engineering,0,3,medium,7.0,0,187.32332492834408,yes
support,0,3,medium,7.0,0,184.9126107029456,yes
finance,0,3,high,4.0,1,177.02951835736164,yes
engineering,0,3,high,7.0,0,187.2407853198646,no
sales,0,3,medium,6.0,0,183.09429570459605,no
sales,0,2,medium,6.0,0,183.6103764007941,no
sales,0,4,medium,8.0,0,189.65050651745813,yes
logistics,0,3,low,5.0,1,180.6871515963968,no
admin,0,3,high,8.0,0,190.41989117676863,no
operations,0,4,medium,8.0,0,187.87337923797529,no
engineering,0,3,low,7.0,0,185.80920884233225,no
operations,0,3,medium,7.0,0,186.24971258107885,yes
logistics,0,3,low,4.0,0,177.08138189912478,no
retail,0,4,low,9.0,0,191.6043394542725,no
retail,0,3,low,6.0,1,182.72872722393296,no
retail,0,2,medium,5.0,0,180.0265425055168,no
engineering,0,3,medium,5.0,0,178.68545937351564,no
sales,0,3,high,5.0,0,180.6232390191261,yes
sales,0,2,medium,5.0,0,179.1283840680003,no
sales,0,4,medium,5.0,1,179.98462900052846,no
sales,1,4,high,7.0,1,184.8930965056831,no
retail,0,3,medium,5.0,1,180.3854954011123,no
retail,0,3,medium,6.0,0,182.2970851322789,no
support,0,4,medium,7.0,0,186.3454251152125,no
operations,0,4,medium,6.0,0,181.86985523047207,yes
engineering,0,3,medium,5.0,0,179.41432526085643,no
engineering,0,4,medium,6.0,0,183.91940384558723,no
marketing,0,3,medium,5.0,0,181.1433439890652,no
logistics,0,4,medium,8.0,0,187.71390300731443,no
retail,0,3,medium,5.0,0,180.4636035563604,no
operations,0,3,low,5.0,0,179.3035603965797,yes
retail,0,2,high,6.0,0,181.769519975708,no
sales,0,4,medium,8.0,0,188.08587574152293,no
finance,0,3,medium,4.0,0,177.77677192301118,no
sales,0,3,medium,5.0,0,179.68242208861892,no
engineering,0,4,medium,6.0,0,182.7358483223546,no
retail,0,3,low,8.0,1,187.78013938085644,no
retail,0,3,medium,9.0,0,191.6779523685572,no
sales,0,3,high,7.0,0,187.0541203181144,yes
support,0,4,medium,7.0,0,187.1731269581083,yes
support,0,3,medium,4.0,0,176.7121909893626,yes
logistics,0,3,medium,5.0,1,179.2190164400813,yes
sales,0,3,medium,7.0,0,186.240925800608,no
engineering,0,2,medium,7.0,0,186.7692184799228,no
retail,0,4,low,8.0,0,188.0909910231047,yes
retail,0,3,high,5.0,0,179.95096831596015,yes
engineering,0,3,low,6.0,0,184.2790558806377,no
marketing,0,2,medium,4.0,0,178.4772620449895,no
operations,0,3,high,9.0,1,191.5728569908253,no
sales,0,4,medium,8.0,0,188.99714694561007,no
sales,0,3,high,5.0,0,178.54606930720854,no
engineering,0,3,medium,6.0,0,182.8067164728795,no
admin,0,3,high,9.0,1,191.69310919789763,no
sales,0,3,medium,6.0,0,181.52663688811256,no
sales,0,4,medium,5.0,1,180.2540035630917,no
sales,0,4,low,8.0,1,187.5009043112981,yes
operations,0,3,medium,10.0,0,193.7774457003802,no
IT,0,4,medium,7.0,0,186.4798636338679,yes
engineering,0,3,high,9.0,1,192.1796950035796,no
support,0,3,medium,8.0,0,188.2409837966216,yes
engineering,0,3,low,8.0,1,189.978298458713,no
sales,0,3,high,8.0,0,187.5628394325104,no
marketing,0,3,low,7.0,0,187.066171641688,yes
operations,0,2,low,6.0,0,183.07806584290893,no
finance,0,3,low,7.0,0,185.23411728717767,no
finance,0,3,high,6.0,0,182.35617479024413,no
sales,0,4,medium,9.0,0,193.4394089989657,no
engineering,0,4,medium,6.0,1,182.7906034927353,no
operations,0,4,low,6.0,0,182.3483331542807,no
sales,0,3,medium,8.0,0,188.75684224259217,yes
IT,0,3,medium,7.0,0,185.251531765154,yes
operations,0,3,medium,8.0,0,189.37330730490447,no
sales,0,4,medium,7.0,0,184.8935232802184,no
retail,0,4,high,5.0,1,181.06703748812507,yes
sales,0,4,medium,3.0,0,174.8612587364512,yes
retail,0,2,medium,7.0,0,185.33687702461083,no
engineering,0,3,medium,7.0,0,185.857687577832,no
retail,0,3,medium,8.0,0,189.1843333443076,no
marketing,0,4,low,9.0,0,192.27631615357527,no
finance,0,3,medium,5.0,0,179.44667573300168,no
operations,0,3,high,7.0,0,184.82635170305164,no
sales,0,3,high,4.0,0,178.07126863914527,no
retail,0,2,low,5.0,0,181.13701976714384,no
engineering,0,3,medium,6.0,0,183.31893963843967,no
support,0,3,medium,6.0,1,181.61141484545368,no
operations,0,3,high,8.0,0,188.4686297469532,no
logistics,0,4,medium,6.0,0,183.2577942587592,no
logistics,0,3,medium,4.0,0,177.38789449903558,yes
IT,0,3,high,7.0,0,185.04449752119908,yes
sales,1,3,low,9.0,0,191.34191586014995,no
engineering,0,3,medium,7.0,1,186.11152277766988,no
marketing,0,3,medium,8.0,0,188.67520102458607,yes
engineering,0,4,medium,4.0,0,178.39656364199615,no
retail,0,3,low,6.0,0,183.18741601959,no
sales,0,4,high,6.0,0,182.55293590406103,no
operations,0,4,medium,6.0,0,183.45883339189373,no
operations,0,4,high,7.0,0,184.6759243193657,yes
operations,0,3,medium,8.0,0,187.94134039449352,yes
engineering,0,3,medium,11.0,0,197.49716735827883,no
retail,0,3,medium,5.0,1,180.4654547567638,no
marketing,0,3,low,7.0,0,187.42527688825663,no
engineering,0,4,medium,8.0,0,189.30068205795288,no
finance,0,3,medium,6.0,1,182.9927841666988,no
logistics,0,2,medium,6.0,0,184.4206597690312,no
sales,0,3,medium,6.0,0,183.17421569439145,no
support,0,3,high,8.0,0,189.45154726878167,no
engineering,0,4,medium,7.0,1,187.2851083489288,no
marketing,0,4,medium,5.0,0,178.81872781818862,yes
admin,0,3,medium,5.0,0,180.3822581049754,no
support,0,4,low,7.0,0,187.3993610512271,no
engineering,0,3,low,8.0,1,190.1474989693748,no
engineering,0,2,medium,8.0,0,189.73861922739783,no
retail,0,3,medium,6.0,0,183.2514247097665,no
operations,1,3,medium,6.0,1,183.4232872887614,no
IT,0,4,medium,8.0,1,190.42396450697103,no
sales,0,3,low,6.0,1,183.04142041278828,no
support,0,3,medium,9.0,0,192.5158877502891,no
operations,0,3,low,9.0,1,191.6280023512629,no
operations,0,3,medium,5.0,0,180.1759683828943,yes
sales,0,3,medium,8.0,0,190.1525700259798,no
engineering,0,4,medium,8.0,0,189.49275467646493,no
marketing,0,4,medium,6.0,0,182.73882167266405,no
support,1,3,low,8.0,0,187.7825869402458,no
engineering,0,3,medium,7.0,0,187.3616114689625,yes
finance,0,3,medium,4.0,1,176.7564280027071,no
sales,0,4,medium,6.0,1,183.00186693623047,no
sales,0,3,medium,6.0,0,183.2481487610451,no
IT,0,3,medium,6.0,0,183.3809519427736,no
engineering,0,3,high,6.0,1,183.6581185933671,yes
retail,0,3,medium,5.0,0,179.94925502392553,yes
retail,0,4,medium,6.0,0,183.982164674856,no
admin,0,3,medium,7.0,0,186.1732224549311,yes
engineering,0,3,medium,8.0,1,188.2915359384505,yes
retail,0,4,medium,5.0,0,181.3539541499184,yes
admin,0,4,medium,5.0,0,179.2541561202573,no
sales,0,4,medium,4.0,0,178.29665103559637,yes
retail,1,3,high,5.0,0,179.60863710538146,no
engineering,0,3,medium,6.0,0,183.1411050969908,no
operations,0,4,medium,6.0,0,182.74525459223125,no
finance,0,3,medium,5.0,0,179.60953654826827,no
marketing,0,4,medium,8.0,1,187.88020046799272,no
sales,0,3,medium,7.0,1,187.4534259791808,no
operations,0,4,medium,8.0,0,187.99443884722075,no
operations,0,3,medium,6.0,0,183.18902443465345,yes
marketing,0,4,medium,8.0,0,188.0076450907667,no
support,0,4,low,9.0,0,190.68413686144456,no
retail,0,4,high,6.0,0,183.8904769754945,yes
logistics,0,3,medium,6.0,1,181.55612505039488,no
engineering,0,3,medium,7.0,0,185.32133222848103,no
finance,0,4,high,4.0,1,178.46205241856512,yes
marketing,0,3,medium,5.0,0,179.09587788951043,yes
retail,1,3,medium,5.0,0,180.31822812399847,yes
operations,0,3,high,7.0,1,184.8903328349789,yes
support,0,3,medium,7.0,0,187.27356517496463,yes
operations,0,3,medium,6.0,1,182.78062470626023,no
marketing,0,4,medium,6.0,0,181.7620972173821,no
logistics,0,3,medium,6.0,1,182.9934785084192,no
engineering,0,3,medium,8.0,0,189.25872495542987,no
logistics,0,4,medium,8.0,0,189.9759126862733,no
marketing,0,3,medium,8.0,0,189.1205154392028,no
admin,0,4,medium,9.0,0,191.01836996422355,no
operations,0,3,medium,5.0,0,179.41901319784594,no
marketing,0,3,medium,6.0,0,183.98431795270685,no
support,1,3,medium,7.0,0,185.38514776755525,yes
retail,0,2,medium,8.0,1,190.2618348572861,no
marketing,0,4,medium,6.0,1,181.9646662709309,yes
support,0,3,medium,5.0,0,180.697522810856,yes
operations,0,4,medium,4.0,1,177.69338441361072,no
finance,0,3,medium,6.0,0,183.58603917358144,no
retail,0,3,medium,7.0,0,184.9937117981114,no
retail,0,3,medium,6.0,0,181.892722645494,no
engineering,0,3,medium,6.0,0,182.66248311552965,no
marketing,0,3,medium,7.0,1,184.77170575265444,no
support,0,4,medium,5.0,0,180.830385093307,yes
operations,0,3,medium,5.0,0,181.15423871578471,yes
operations,0,3,high,8.0,0,189.0159839388405,no
retail,0,3,medium,6.0,0,183.73566119100448,no
support,0,3,medium,5.0,0,181.30530293278235,no
operations,0,4,medium,6.0,0,181.68145454240133,no
sales,0,3,medium,8.0,0,187.7103349599443,yes
operations,0,3,medium,6.0,0,182.6633599792985,no
retail,0,3,high,6.0,0,183.0645762799608,no
engineering,0,3,medium,9.0,1,191.53528448831213,no
operations,0,3,medium,5.0,0,179.41305558062544,yes
support,0,4,medium,7.0,1,187.39294157676804,no
support,0,3,high,5.0,0,181.19424610455928,no
operations,0,2,medium,7.0,0,185.28847228986083,no
retail,0,4,medium,6.0,0,183.24941623200576,yes
marketing,0,3,medium,5.0,1,181.27398289306709,no
engineering,0,3,medium,7.0,0,184.75874317339765,no
operations,0,3,medium,9.0,1,191.7959379165642,no
engineering,1,3,high,6.0,0,183.42197145465624,no
engineering,0,3,medium,5.0,0,179.3987683313475,no
sales,0,4,low,7.0,0,185.07102306928493,no
marketing,0,4,medium,4.0,0,177.5442053475289,no
sales,0,4,medium,6.0,0,183.0604271430105,no
finance,0,3,medium,7.0,0,185.721593215972,no
operations,0,3,medium,6.0,0,182.7853924223921,no
IT,0,3,medium,7.0,0,187.3796498435456,yes
sales,0,3,medium,6.0,0,183.9164600649491,no
support,0,3,medium,6.0,0,182.97393184295711,no
admin,0,3,medium,4.0,1,177.35266459604287,no
sales,0,3,medium,7.0,0,185.34771864228625,no
sales,0,4,medium,5.0,0,180.01796385752056,no
logistics,0,3,medium,7.0,0,185.66929569002625,no
sales,0,3,medium,6.0,1,183.4055767896089,no
engineering,0,4,high,5.0,0,180.95656171961107,no
sales,0,3,medium,8.0,1,188.7775315506066,yes
engineering,0,4,medium,7.0,1,186.74262018784344,yes
operations,0,3,low,8.0,0,188.2480533348803,no
logistics,0,4,medium,7.0,0,185.31148427286087,yes
retail,0,3,medium,5.0,0,180.9152841116991,no
sales,0,3,medium,8.0,0,189.5123669244337,no
marketing,0,3,medium,5.0,1,180.43249230089896,yes
marketing,0,3,medium,6.0,0,182.8861012613267,no
operations,0,3,low,6.0,0,181.6776339593921,no
marketing,0,3,medium,4.0,0,178.13861323676068,no
admin,0,3,low,5.0,0,180.05173761404623,no
sales,0,3,medium,5.0,0,179.35474501632368,no
retail,0,4,medium,7.0,0,187.06496953075904,yes
sales,0,4,medium,9.0,0,192.10418147405443,no
sales,0,4,medium,6.0,0,182.75167458903647,no
operations,1,4,medium,10.0,0,193.9068787879371,no
engineering,0,3,medium,6.0,1,184.10665945300383,yes
engineering,0,4,high,5.0,1,178.83442293413592,no
engineering,0,3,medium,7.0,0,185.6549121420196,yes
retail,0,3,medium,8.0,0,187.9314908664401,yes
engineering,0,2,medium,7.0,0,184.6882753529653,no
retail,0,3,high,6.0,0,183.25886716912868,yes
sales,0,2,medium,5.0,0,180.25243412752,no
logistics,1,3,medium,9.0,0,192.18814252327428,no
operations,0,3,medium,5.0,1,179.14519221602075,no
engineering,0,3,medium,7.0,0,185.3464328211648,no
sales,0,3,low,5.0,0,179.68139890097012,no
operations,0,4,low,5.0,1,179.394273256727,no
admin,0,3,medium,6.0,0,181.698838191165,no
marketing,1,4,medium,4.0,0,177.4200004102213,yes
finance,0,3,medium,6.0,0,184.0290110658382,no
finance,0,3,medium,5.0,0,179.3499385933117,no
support,0,4,low,8.0,0,188.69776258445984,yes
operations,0,3,medium,5.0,0,180.4150501910872,yes
IT,0,3,medium,6.0,0,182.41872528703783,no
sales,0,4,high,9.0,0,193.21998247668844,no
engineering,0,3,medium,7.0,1,187.48540461874904,no
operations,0,3,medium,6.0,0,181.9029343087801,no
support,0,3,medium,9.0,0,191.94150493497884,no
sales,0,3,low,7.0,0,186.5618419746362,yes
finance,0,3,low,7.0,0,186.7141455876425,no
engineering,0,4,high,7.0,0,186.10775547408952,yes
engineering,0,4,low,6.0,0,182.7377975561497,no
IT,0,3,medium,6.0,0,183.3653696697517,yes
admin,0,3,medium,6.0,0,183.9751976704113,no
marketing,0,4,medium,5.0,1,181.24511308129257,yes
operations,0,3,medium,4.0,1,175.87818040959752,no
marketing,0,2,medium,5.0,1,178.86065010735828,no
admin,0,4,medium,7.0,0,187.10261650143147,no
sales,0,4,low,7.0,0,185.1326960586226,no
marketing,0,3,high,9.0,0,193.00202092157463,no
sales,0,3,medium,5.0,0,181.09646010975365,no
logistics,0,4,high,9.0,0,190.62208231050857,no
retail,0,3,medium,7.0,1,184.581597065572,no
support,0,3,high,5.0,1,181.1998213021374,no
retail,0,3,medium,7.0,0,185.27652887004447,no
retail,0,3,medium,4.0,0,178.4009304991239,no
operations,0,2,low,8.0,1,187.7437895099584,yes
sales,0,3,medium,7.0,0,184.66129743567595,no
retail,0,3,low,5.0,1,180.9230601241444,yes
marketing,0,3,medium,6.0,0,181.88439405872936,no
marketing,0,4,medium,8.0,0,187.73370888995584,no
sales,0,3,medium,6.0,0,182.81537499505043,no
marketing,0,2,medium,7.0,0,184.79901293848843,no
engineering,0,4,medium,8.0,0,188.1407483528126,no
sales,0,3,medium,6.0,0,182.67529327265305,no
finance,0,2,medium,8.0,0,187.79419781300564,yes
engineering,0,3,low,5.0,0,181.34727044566264,yes
support,0,4,high,6.0,1,183.56899038821624,no
operations,0,3,medium,8.0,0,187.74499800357904,yes
marketing,0,4,medium,6.0,1,181.6842638922618,no
engineering,0,3,medium,8.0,0,189.11135166725776,yes
finance,0,4,medium,7.0,1,187.07551186971904,no
engineering,0,3,high,7.0,0,187.1649799625296,yes
operations,0,4,medium,8.0,0,187.54099045488064,yes
sales,0,3,high,7.0,0,184.69595659822733,no
finance,0,3,medium,7.0,0,186.7997737780653,no
engineering,0,4,low,6.0,0,184.43643302640345,no
